,SpecGen,daytype_code,daypart_code,dataper_code,Volume,Counts,day_type,day_part,data_period
1216,WESTMIN,0,0,3,3358.844444444432,10424,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb
1217,WSU_DAVIS,0,0,3,12728.422222222367,39502,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb
1218,WSU_FARM,0,0,3,31046.433333333258,96351,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb
1219,WSU_MAIN,0,0,3,16685.31111111172,51782,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb
1220,WSU_WEST,0,0,3,6467.644444444376,20072,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb
1221,Airport,1,0,3,66729.72499999459,92041,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb
1222,BYU,1,0,3,68361.69999999672,94292,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb
1223,ENSIGN,1,0,3,5527.400000000027,7624,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb
1224,Lagoon,1,0,3,1639.2249999999926,2261,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb
1225,SLCC_AIRP,1,0,3,13607.525000000192,18769,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb
1226,SLCC_HM,1,0,3,3039.1999999999784,4192,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb
1227,SLCC_JD,1,0,3,6106.675000000035,8423,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb
1228,SLCC_LB,1,0,3,4251.399999999945,5864,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb
1229,SLCC_MAIN,1,0,3,16273.350000000351,22446,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb
1230,SLCC_MEAD,1,0,3,2702.799999999964,3728,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb
1231,SLCC_ML,1,0,3,7284.075000000131,10047,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb
1232,SLCC_SC,1,0,3,9783.150000000238,13494,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb
1233,SLCC_WEST,1,0,3,4737.874999999989,6535,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb
1234,SLCC_WVC,1,0,3,17525.425000000156,24173,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb
1235,SLC_Library,1,0,3,2181.5249999999805,3009,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb
1236,TempleSquare,1,0,3,14361.525000000314,19809,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb
1237,UOFU_MAIN,1,0,3,46172.34999999651,63686,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb
1238,UOFU_MED,1,0,3,35919.399999996924,49544,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb
1239,UOFU_SAND,1,0,3,14399.225000000215,19861,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb
1240,USU_BRIG,1,0,3,4574.749999999985,6310,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb
1241,USU_KAY,1,0,3,7133.275000000044,9839,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb
1242,USU_OREM,1,0,3,5826.825000000027,8037,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb
1243,USU_SL,1,0,3,13217.475000000166,18231,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb
1244,UVU_GENEVA,1,0,3,11247.650000000327,15514,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb
1245,UVU_MAIN,1,0,3,40781.974999997205,56251,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb
1246,UVU_PAYSON,1,0,3,677.1500000000029,934,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb
1247,UVU_THANKP,1,0,3,4606.649999999977,6354,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb
1248,UVU_VINE,1,0,3,363.2250000000004,501,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb
1249,WESTMIN,1,0,3,3952.69999999996,5452,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb
1250,WSU_DAVIS,1,0,3,15137.275000000165,20879,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb
1251,WSU_FARM,1,0,3,28697.67499999971,39583,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb
1252,WSU_MAIN,1,0,3,21646.32499999981,29857,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb
1253,WSU_WEST,1,0,3,6789.625000000033,9365,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb
1254,Airport,2,0,3,58250.560000005775,50216,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb
1255,BYU,2,0,3,32275.839999998643,27824,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb
1256,ENSIGN,2,0,3,1375.760000000008,1186,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb
1257,Lagoon,2,0,3,520.840000000001,449,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb
1258,SLCC_AIRP,2,0,3,5487.959999999932,4731,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb
1259,SLCC_HM,2,0,3,3382.5599999999963,2916,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb
1260,SLCC_JD,2,0,3,1634.4400000000041,1409,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb
1261,SLCC_LB,2,0,3,2480.080000000007,2138,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb
1262,SLCC_MAIN,2,0,3,6121.319999999894,5277,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb
1263,SLCC_MEAD,2,0,3,589.2800000000008,508,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb
1264,SLCC_ML,2,0,3,1534.680000000012,1323,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb
1265,SLCC_SC,2,0,3,5765.199999999875,4970,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb
1266,SLCC_WEST,2,0,3,1372.280000000003,1183,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb
1267,SLCC_WVC,2,0,3,19317.479999999818,16653,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb
1268,SLC_Library,2,0,3,2101.920000000015,1812,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb
1269,TempleSquare,2,0,3,12969.959999999557,11181,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb
1270,UOFU_MAIN,2,0,3,17589.07999999906,15163,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb
1271,UOFU_MED,2,0,3,13007.079999999329,11213,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb
1272,UOFU_SAND,2,0,3,13047.679999999771,11248,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb
1273,USU_BRIG,2,0,3,3411.559999999995,2941,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb
1274,USU_KAY,2,0,3,4827.919999999969,4162,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb
1275,USU_OREM,2,0,3,4808.199999999978,4145,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb
1276,USU_SL,2,0,3,7064.399999999907,6090,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb
1277,UVU_GENEVA,2,0,3,7593.359999999866,6546,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb
1278,UVU_MAIN,2,0,3,10649.95999999958,9181,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb
1279,UVU_PAYSON,2,0,3,705.2800000000008,608,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb
1280,UVU_THANKP,2,0,3,1723.7600000000075,1486,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb
1281,UVU_VINE,2,0,3,274.91999999999985,237,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb
1282,WESTMIN,2,0,3,1974.3200000000154,1702,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb
1283,WSU_DAVIS,2,0,3,7767.359999999932,6696,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb
1284,WSU_FARM,2,0,3,31125.119999999468,26832,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb
1285,WSU_MAIN,2,0,3,6368.399999999825,5490,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb
1286,WSU_WEST,2,0,3,5755.919999999972,4962,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb
1782,Airport,0,0,4,65950.41304347254,209222,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May
1783,BYU,0,0,4,57429.141304342666,182189,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May
1784,ENSIGN,0,0,4,3826.423913043496,12139,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May
1785,Lagoon,0,0,4,7207.7608695650415,22866,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May
1786,SLCC_AIRP,0,0,4,11533.804347825882,36590,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May
1787,SLCC_HM,0,0,4,3302.847826086974,10478,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May
1788,SLCC_JD,0,0,4,4016.5000000000305,12742,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May
1789,SLCC_LB,0,0,4,4112.326086956535,13046,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May
1790,SLCC_MAIN,0,0,4,12318.380434782346,39079,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May
1791,SLCC_MEAD,0,0,4,2218.4999999999877,7038,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May
1792,SLCC_ML,0,0,4,5669.184782608567,17985,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May
1793,SLCC_SC,0,0,4,8800.554347825817,27919,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May
1794,SLCC_WEST,0,0,4,3627.2065217391414,11507,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May
1795,SLCC_WVC,0,0,4,18523.749999999716,58765,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May
1796,SLC_Library,0,0,4,2307.0760869565106,7319,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May
1797,TempleSquare,0,0,4,12449.826086956298,39496,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May
1798,UOFU_MAIN,0,0,4,36781.456521735214,116686,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May
1799,UOFU_MED,0,0,4,31474.14130434464,99849,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May
1800,UOFU_SAND,0,0,4,13223.999999999878,41952,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May
1801,USU_BRIG,0,0,4,4546.065217391312,14422,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May
1802,USU_KAY,0,0,4,7748.043478260766,24580,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May
1803,USU_OREM,0,0,4,5562.956521739065,17648,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May
1804,USU_SL,0,0,4,12585.369565217272,39926,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May
1805,UVU_GENEVA,0,0,4,10246.77173913007,32507,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May
1806,UVU_MAIN,0,0,4,30325.804347823578,96206,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May
1807,UVU_PAYSON,0,0,4,631.3804347826126,2003,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May
1808,UVU_THANKP,0,0,4,4346.217391304352,13788,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May
1809,UVU_VINE,0,0,4,331.9239130434798,1053,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May
1810,WESTMIN,0,0,4,4266.467391304348,13535,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May
1811,WSU_DAVIS,0,0,4,12410.108695652021,39370,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May
1812,WSU_FARM,0,0,4,31621.9782608686,100318,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May
1813,WSU_MAIN,0,0,4,15506.804347825539,49194,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May
1814,WSU_WEST,0,0,4,6818.782608695591,21632,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May
1815,Airport,1,0,4,68948.61538460397,92724,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1816,BYU,1,0,4,71209.8717948645,95765,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1817,ENSIGN,1,0,4,5438.615384615472,7314,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1818,Lagoon,1,0,4,3924.666666666731,5278,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1819,SLCC_AIRP,1,0,4,15145.435897436206,20368,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1820,SLCC_HM,1,0,4,3291.128205128232,4426,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1821,SLCC_JD,1,0,4,5613.358974359043,7549,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1822,SLCC_LB,1,0,4,4637.025641025711,6236,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1823,SLCC_MAIN,1,0,4,16179.02564102606,21758,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1824,SLCC_MEAD,1,0,4,2851.6666666667033,3835,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1825,SLCC_ML,1,0,4,8064.974358974585,10846,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1826,SLCC_SC,1,0,4,10523.282051282325,14152,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1827,SLCC_WEST,1,0,4,5179.102564102645,6965,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1828,SLCC_WVC,1,0,4,17672.89743589763,23767,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1829,SLC_Library,1,0,4,2340.82051282054,3148,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1830,TempleSquare,1,0,4,13212.846153846438,17769,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1831,UOFU_MAIN,1,0,4,45690.61538461137,61446,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1832,UOFU_MED,1,0,4,40081.71794871557,53903,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1833,UOFU_SAND,1,0,4,13772.769230769441,18522,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1834,USU_BRIG,1,0,4,4819.948717948761,6482,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1835,USU_KAY,1,0,4,8296.230769230839,11157,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1836,USU_OREM,1,0,4,5743.487179487222,7724,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1837,USU_SL,1,0,4,14732.000000000216,19812,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1838,UVU_GENEVA,1,0,4,11472.102564102852,15428,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1839,UVU_MAIN,1,0,4,41083.333333331,55250,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1840,UVU_PAYSON,1,0,4,704.9230769230746,948,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1841,UVU_THANKP,1,0,4,5356.076923077012,7203,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1842,UVU_VINE,1,0,4,342.05128205128193,460,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1843,WESTMIN,1,0,4,5087.6410256410845,6842,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1844,WSU_DAVIS,1,0,4,14508.179487179612,19511,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1845,WSU_FARM,1,0,4,29156.897435898,39211,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1846,WSU_MAIN,1,0,4,19404.71794871864,26096,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1847,WSU_WEST,1,0,4,7110.948717948774,9563,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1848,Airport,2,0,4,56903.576923070155,51017,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1849,BYU,2,0,4,31251.961538459178,28019,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1850,ENSIGN,2,0,4,1219.1153846153893,1093,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1851,Lagoon,2,0,4,13544.115384615665,12143,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1852,SLCC_AIRP,2,0,4,5266.846153846216,4722,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1853,SLCC_HM,2,0,4,3366.230769230774,3018,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1854,SLCC_JD,2,0,4,1727.7307692307647,1549,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1855,SLCC_LB,2,0,4,2884.3846153846202,2586,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1856,SLCC_MAIN,2,0,4,6497.1153846155075,5825,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1857,SLCC_MEAD,2,0,4,665.8846153846198,597,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1858,SLCC_ML,2,0,4,1404.2692307692287,1259,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1859,SLCC_SC,2,0,4,5830.1153846155075,5227,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1860,SLCC_WEST,2,0,4,1251.4615384615397,1122,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1861,SLCC_WVC,2,0,4,19301.7307692308,17305,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1862,SLC_Library,2,0,4,2353.4615384615377,2110,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1863,TempleSquare,2,0,4,10767.9230769234,9654,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1864,UOFU_MAIN,2,0,4,17761.38461538488,15924,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1865,UOFU_MED,2,0,4,13060.038461539083,11709,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1866,UOFU_SAND,2,0,4,11110.346153846322,9961,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1867,USU_BRIG,2,0,4,3809.0384615384723,3415,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1868,USU_KAY,2,0,4,6117.8846153846725,5485,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1869,USU_OREM,2,0,4,4631.076923076944,4152,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1870,USU_SL,2,0,4,7872.38461538471,7058,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1871,UVU_GENEVA,2,0,4,7777.576923077074,6973,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1872,UVU_MAIN,2,0,4,10997.692307692738,9860,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1873,UVU_PAYSON,2,0,4,528.6923076923096,474,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1874,UVU_THANKP,2,0,4,1945.23076923076,1744,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1875,UVU_VINE,2,0,4,255.42307692307656,229,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1876,WESTMIN,2,0,4,2815.230769230774,2524,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1877,WSU_DAVIS,2,0,4,8381.000000000078,7514,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1878,WSU_FARM,2,0,4,32543.57692307597,29177,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1879,WSU_MAIN,2,0,4,6894.192307692489,6181,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1880,WSU_WEST,2,0,4,6358.807692307733,5701,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
2376,Airport,0,0,5,74868.22826087198,237513,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
2377,BYU,0,0,5,40369.260869561185,128068,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
2378,ENSIGN,0,0,5,3167.6195652173938,10049,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
2379,Lagoon,0,0,5,21461.891304347188,68086,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
2380,SLCC_AIRP,0,0,5,12575.282608695474,39894,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
2381,SLCC_HM,0,0,5,3548.0869565217504,11256,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
2382,SLCC_JD,0,0,5,2911.9782608695627,9238,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
2383,SLCC_LB,0,0,5,4168.119565217379,13223,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
2384,SLCC_MAIN,0,0,5,11082.097826086696,35157,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
2385,SLCC_MEAD,0,0,5,2238.043478260859,7100,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
2386,SLCC_ML,0,0,5,5561.380434782498,17643,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
2387,SLCC_SC,0,0,5,7275.5326086954765,23081,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
2388,SLCC_WEST,0,0,5,3832.7282608695723,12159,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
2389,SLCC_WVC,0,0,5,20360.836956521445,64593,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
2390,SLC_Library,0,0,5,2541.9130434782574,8064,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
2391,TempleSquare,0,0,5,14047.97826086931,44566,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
2392,UOFU_MAIN,0,0,5,31891.17391304072,101172,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
2393,UOFU_MED,0,0,5,33067.24999999655,104903,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
2394,UOFU_SAND,0,0,5,15515.9456521737,49223,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
2395,USU_BRIG,0,0,5,4370.489130434777,13865,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
2396,USU_KAY,0,0,5,7623.217391304241,24184,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
2397,USU_OREM,0,0,5,6463.847826086896,20506,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
2398,USU_SL,0,0,5,13579.249999999847,43079,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
2399,UVU_GENEVA,0,0,5,9650.38043478228,30615,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
2400,UVU_MAIN,0,0,5,22281.771739128533,70687,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
2401,UVU_PAYSON,0,0,5,655.6521739130484,2080,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
2402,UVU_THANKP,0,0,5,4616.673913043471,14646,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
2403,UVU_VINE,0,0,5,243.34782608695602,772,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
2404,WESTMIN,0,0,5,2614.728260869561,8295,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
2405,WSU_DAVIS,0,0,5,12532.728260869395,39759,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
2406,WSU_FARM,0,0,5,37222.44565217223,118085,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
2407,WSU_MAIN,0,0,5,12583.478260869,39920,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
2408,WSU_WEST,0,0,5,6952.119565217321,22055,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
2409,Airport,1,0,5,77914.82051281005,104782,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
2410,BYU,1,0,5,47145.820512815866,63403,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
2411,ENSIGN,1,0,5,4256.307692307761,5724,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
2412,Lagoon,1,0,5,18009.743589744132,24220,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
2413,SLCC_AIRP,1,0,5,16545.61538461569,22251,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
2414,SLCC_HM,1,0,5,3266.5897435897714,4393,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
2415,SLCC_JD,1,0,5,3922.435897435952,5275,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
2416,SLCC_LB,1,0,5,4603.564102564176,6191,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
2417,SLCC_MAIN,1,0,5,14686.641025641404,19751,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
2418,SLCC_MEAD,1,0,5,2886.615384615425,3882,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
2419,SLCC_ML,1,0,5,7811.410256410471,10505,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
2420,SLCC_SC,1,0,5,8584.000000000222,11544,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
2421,SLCC_WEST,1,0,5,5363.512820512907,7213,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
2422,SLCC_WVC,1,0,5,19317.71794871819,25979,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
2423,SLC_Library,1,0,5,2456.0769230769547,3303,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
2424,TempleSquare,1,0,5,15526.153846154206,20880,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
